HCHO reading,Location,Current Date,Next Date,Pre Pandemic,Pandemic,Post Pandemic,Autumn,Spring,Summer,Monsoon
0.0002269183943839,Nuwara Eliya Proper,2023-07-19,2023-07-20,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,2.798405128444388e-05,
0.0002269183943839,Nuwara Eliya Proper,2023-07-20,2023-07-21,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001441627699429,
4.179353319018089e-05,Nuwara Eliya Proper,2023-07-21,2023-07-22,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001441627699429,
5.499079919731807e-05,Nuwara Eliya Proper,2023-07-22,2023-07-23,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,3.4663778323573645e-05,
-2.6519406848533556e-05,Nuwara Eliya Proper,2023-07-23,2023-07-24,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,3.4663778323573645e-05,
-2.6519406848533556e-05,Nuwara Eliya Proper,2023-07-24,2023-07-25,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,3.4663778323573645e-05,
-2.6519406848533556e-05,Nuwara Eliya Proper,2023-07-25,2023-07-26,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,3.678187505883412e-05,
-2.6519406848533556e-05,Nuwara Eliya Proper,2023-07-26,2023-07-27,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,3.678187505883412e-05,
-2.590714430730519e-06,Nuwara Eliya Proper,2023-07-27,2023-07-28,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001324240441408,
6.810875720055323e-05,Nuwara Eliya Proper,2023-07-28,2023-07-29,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001599997450924,
0.0001880799654093,Nuwara Eliya Proper,2023-07-29,2023-07-30,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,6.952949877560216e-05,
0.0001656160814844,Nuwara Eliya Proper,2023-07-30,2023-07-31,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,-2.090719919364352e-05,
-2.6519406848533556e-05,Nuwara Eliya Proper,2023-07-31,2023-08-01,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0002064415564331,
0.0002236039368681,Nuwara Eliya Proper,2023-08-01,2023-08-02,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0002137494207422,
0.0002236039368681,Nuwara Eliya Proper,2023-08-02,2023-08-03,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001054064976656,
-2.6519406848533556e-05,Nuwara Eliya Proper,2023-08-03,2023-08-04,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001592869901061,
0.0001006330488191,Nuwara Eliya Proper,2023-08-04,2023-08-05,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001803040572994,
0.0001006330488191,Nuwara Eliya Proper,2023-08-05,2023-08-06,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001653223972422,
0.0001006330488191,Nuwara Eliya Proper,2023-08-06,2023-08-07,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,7.584637636604095e-05,
0.0001374933267521,Nuwara Eliya Proper,2023-08-07,2023-08-08,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,3.650218512573113e-05,
-6.67365014058162e-06,Nuwara Eliya Proper,2023-08-08,2023-08-09,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001425576618368,
0.000178897538971,Nuwara Eliya Proper,2023-08-09,2023-08-10,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,-9.900124486777842e-06,
0.0001011957827289,Nuwara Eliya Proper,2023-08-10,2023-08-11,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0002361090616011,
0.0001011957827289,Nuwara Eliya Proper,2023-08-11,2023-08-12,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,-2.6519406848533556e-05,
-2.6519406848533556e-05,Nuwara Eliya Proper,2023-08-12,2023-08-13,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.000103409148707,
-2.6519406848533556e-05,Nuwara Eliya Proper,2023-08-13,2023-08-14,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.000112332365645,
5.308558771961364e-05,Nuwara Eliya Proper,2023-08-14,2023-08-15,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,7.803518068694934e-05,
-2.6519406848533556e-05,Nuwara Eliya Proper,2023-08-15,2023-08-16,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,4.911814390546724e-05,
-2.6519406848533556e-05,Nuwara Eliya Proper,2023-08-16,2023-08-17,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,4.898568986549159e-05,
5.599520969285373e-05,Nuwara Eliya Proper,2023-08-17,2023-08-18,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,8.180584444189348e-05,
-2.6519406848533556e-05,Nuwara Eliya Proper,2023-08-18,2023-08-19,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,1.8445231604926187e-06,
0.0001365089549159,Nuwara Eliya Proper,2023-08-19,2023-08-20,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001142814073499,
1.9078127570545117e-05,Nuwara Eliya Proper,2023-08-20,2023-08-21,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001267846205075,
1.9078127570545117e-05,Nuwara Eliya Proper,2023-08-21,2023-08-22,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001704005486957,
1.9078127570545117e-05,Nuwara Eliya Proper,2023-08-22,2023-08-23,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001626968220037,
0.0001070119090885,Nuwara Eliya Proper,2023-08-23,2023-08-24,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,7.671668217499903e-05,
0.0001041195117531,Nuwara Eliya Proper,2023-08-24,2023-08-25,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.000143907603057,
4.311440032273696e-05,Nuwara Eliya Proper,2023-08-25,2023-08-26,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001370258864889,
0.0001719642771735,Nuwara Eliya Proper,2023-08-26,2023-08-27,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001789798320694,
6.45475873896711e-05,Nuwara Eliya Proper,2023-08-27,2023-08-28,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0001629116770939,
4.3063955522943705e-05,Nuwara Eliya Proper,2023-08-28,2023-08-29,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.0002027762532682,
4.3063955522943705e-05,Nuwara Eliya Proper,2023-08-29,2023-08-30,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,4.1315840710178096e-05,
4.3063955522943705e-05,Nuwara Eliya Proper,2023-08-30,2023-08-31,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.00026808689391646885,
4.3063955522943705e-05,Nuwara Eliya Proper,2023-08-31,2023-09-01,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,0.00026808689391646885,
4.3063955522943705e-05,Nuwara Eliya Proper,2023-09-01,2023-09-02,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,4.944689273315218e-05
4.3063955522943705e-05,Nuwara Eliya Proper,2023-09-02,2023-09-03,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001222873246478
4.3063955522943705e-05,Nuwara Eliya Proper,2023-09-03,2023-09-04,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,4.794003639733381e-05
4.3063955522943705e-05,Nuwara Eliya Proper,2023-09-04,2023-09-05,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,6.735349939245155e-05
4.3063955522943705e-05,Nuwara Eliya Proper,2023-09-05,2023-09-06,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,6.331192203745644e-05
4.3063955522943705e-05,Nuwara Eliya Proper,2023-09-06,2023-09-07,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001377533103963
4.3063955522943705e-05,Nuwara Eliya Proper,2023-09-07,2023-09-08,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.000144827405646
4.3063955522943705e-05,Nuwara Eliya Proper,2023-09-08,2023-09-09,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001063176783957
1.0855083746879311e-05,Nuwara Eliya Proper,2023-09-09,2023-09-10,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,9.720871643263791e-05
3.096950316270839e-05,Nuwara Eliya Proper,2023-09-10,2023-09-11,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001059634737538
3.096950316270839e-05,Nuwara Eliya Proper,2023-09-11,2023-09-12,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001093493698771
3.096950316270839e-05,Nuwara Eliya Proper,2023-09-12,2023-09-13,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001805911414264
3.096950316270839e-05,Nuwara Eliya Proper,2023-09-13,2023-09-14,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001752776423483
3.096950316270839e-05,Nuwara Eliya Proper,2023-09-14,2023-09-15,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001085207020011
3.096950316270839e-05,Nuwara Eliya Proper,2023-09-15,2023-09-16,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,4.8823455970159365e-05
3.096950316270839e-05,Nuwara Eliya Proper,2023-09-16,2023-09-17,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,6.829927900606014e-05
3.096950316270839e-05,Nuwara Eliya Proper,2023-09-17,2023-09-18,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,6.829927900606014e-05
3.096950316270839e-05,Nuwara Eliya Proper,2023-09-18,2023-09-19,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,6.829927900606014e-05
3.096950316270839e-05,Nuwara Eliya Proper,2023-09-19,2023-09-20,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,7.230402589220532e-05
0.0001216478000716,Nuwara Eliya Proper,2023-09-20,2023-09-21,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001686225696506
0.0001216478000716,Nuwara Eliya Proper,2023-09-21,2023-09-22,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,7.742269093233964e-05
0.0001216478000716,Nuwara Eliya Proper,2023-09-22,2023-09-23,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,1.0146333721262873e-05
0.0001216478000716,Nuwara Eliya Proper,2023-09-23,2023-09-24,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,6.440333780330344e-05
0.0001216478000716,Nuwara Eliya Proper,2023-09-24,2023-09-25,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001509671714399
0.0001216478000716,Nuwara Eliya Proper,2023-09-25,2023-09-26,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,2.807661340975488e-05
0.0002315311270719,Nuwara Eliya Proper,2023-09-26,2023-09-27,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,2.807661340975488e-05
0.0002315311270719,Nuwara Eliya Proper,2023-09-27,2023-09-28,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,6.542164088289353e-05
0.0002315311270719,Nuwara Eliya Proper,2023-09-28,2023-09-29,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,2.649391355941659e-05
0.0002315311270719,Nuwara Eliya Proper,2023-09-29,2023-09-30,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,6.264779427263223e-05
0.0002315311270719,Nuwara Eliya Proper,2023-09-30,2023-10-01,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,8.610756343363518e-05
0.0002315311270719,Nuwara Eliya Proper,2023-10-01,2023-10-02,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001072128419906
0.0002315311270719,Nuwara Eliya Proper,2023-10-02,2023-10-03,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,3.0152458383405e-05
0.0002315311270719,Nuwara Eliya Proper,2023-10-03,2023-10-04,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,6.299095662397083e-05
0.0002315311270719,Nuwara Eliya Proper,2023-10-04,2023-10-05,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,8.506750389824002e-05
0.0002315311270719,Nuwara Eliya Proper,2023-10-05,2023-10-06,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001413673522204
0.0002315311270719,Nuwara Eliya Proper,2023-10-06,2023-10-07,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,7.221828092785892e-05
0.0002315311270719,Nuwara Eliya Proper,2023-10-07,2023-10-08,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0002645651493941
0.0002315311270719,Nuwara Eliya Proper,2023-10-08,2023-10-09,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0002645651493941
0.0002315311270719,Nuwara Eliya Proper,2023-10-09,2023-10-10,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,6.301683300897921e-05
0.0002315311270719,Nuwara Eliya Proper,2023-10-10,2023-10-11,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,8.648865782546163e-05
0.0002315311270719,Nuwara Eliya Proper,2023-10-11,2023-10-12,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.000160231061147
0.0002315311270719,Nuwara Eliya Proper,2023-10-12,2023-10-13,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,5.491747860811298e-05
0.0002315311270719,Nuwara Eliya Proper,2023-10-13,2023-10-14,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,5.491747860811298e-05
0.0002315311270719,Nuwara Eliya Proper,2023-10-14,2023-10-15,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.00026808689391646885
0.0002315311270719,Nuwara Eliya Proper,2023-10-15,2023-10-16,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001829485292436
0.0002315311270719,Nuwara Eliya Proper,2023-10-16,2023-10-17,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001271547813879
0.0002315311270719,Nuwara Eliya Proper,2023-10-17,2023-10-18,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,4.784076334557419e-06
0.0002315311270719,Nuwara Eliya Proper,2023-10-18,2023-10-19,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,9.819619171927932e-05
0.0002315311270719,Nuwara Eliya Proper,2023-10-19,2023-10-20,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,9.819619171927932e-05
0.0002315311270719,Nuwara Eliya Proper,2023-10-20,2023-10-21,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001146447182972
0.0002315311270719,Nuwara Eliya Proper,2023-10-21,2023-10-22,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001785428013049
0.0002315311270719,Nuwara Eliya Proper,2023-10-22,2023-10-23,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.00026808689391646885
0.0002315311270719,Nuwara Eliya Proper,2023-10-23,2023-10-24,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0002643752409938
0.0002315311270719,Nuwara Eliya Proper,2023-10-24,2023-10-25,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001141407838724
0.0002315311270719,Nuwara Eliya Proper,2023-10-25,2023-10-26,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0002308597878287
-2.6519406848533556e-05,Nuwara Eliya Proper,2023-10-26,2023-10-27,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,9.30341023533378e-05
6.492240150300292e-05,Nuwara Eliya Proper,2023-10-27,2023-10-28,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001793074362879
8.887892849670784e-05,Nuwara Eliya Proper,2023-10-28,2023-10-29,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001793074362879
8.887892849670784e-05,Nuwara Eliya Proper,2023-10-29,2023-10-30,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001793074362879
8.887892849670784e-05,Nuwara Eliya Proper,2023-10-30,2023-10-31,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001793074362879
7.550696322414387e-05,Nuwara Eliya Proper,2023-10-31,2023-11-01,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,3.88128375431722e-05
7.550696322414387e-05,Nuwara Eliya Proper,2023-11-01,2023-11-02,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001379880119902
7.550696322414387e-05,Nuwara Eliya Proper,2023-11-02,2023-11-03,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001379880119902
7.550696322414387e-05,Nuwara Eliya Proper,2023-11-03,2023-11-04,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001379880119902
7.550696322414387e-05,Nuwara Eliya Proper,2023-11-04,2023-11-05,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,8.674586156829819e-05
7.550696322414387e-05,Nuwara Eliya Proper,2023-11-05,2023-11-06,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,4.546852522066143e-05
2.2502395835109525e-05,Nuwara Eliya Proper,2023-11-06,2023-11-07,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001261494981168
0.0001189193846329,Nuwara Eliya Proper,2023-11-07,2023-11-08,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001261494981168
8.279063772929044e-05,Nuwara Eliya Proper,2023-11-08,2023-11-09,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,0.0001801174227992
8.279063772929044e-05,Nuwara Eliya Proper,2023-11-09,2023-11-10,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,9.01569894408857e-05
8.279063772929044e-05,Nuwara Eliya Proper,2023-11-10,2023-11-11,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,8.464095823501896e-05
4.0867040985786176e-05,Nuwara Eliya Proper,2023-11-11,2023-11-12,9.392531658032527e-05,8.91333289141857e-05,9.455293720829824e-05,,,,8.464095823501896e-05
